Source,Target
10004,32545
1006,32545
10132,32545
1041,11844
10503,8608
1085,32545
11196,32545
11383,35584
11552,32545
11556,1683
11581,32545
11607,32545
11607,32851
11844,13296
11844,13296
11844,32290
11844,32290
11844,32539
11844,9194
12014,32545
12207,32545
12220,32545
1228,12118
12968,32545
13161,32545
13196,11844
13296,11844
13296,1394
13296,16533
13296,24082
13296,27933
13296,3731
13296,4232
13939,32545
14260,32545
14274,24947
14466,32545
14519,32545
14768,23564
14838,32545
14921,32539
14960,32545
14971,28125
14976,32545
15023,32545
15125,1683
15125,1683
15259,32545
15259,32545
15300,32545
15323,32545
15414,32545
15574,32545
15600,32545
15602,12118
15683,29039
15691,32545
15691,32545
15740,1683
15872,1683
15980,814
16026,32545
16026,32545
16149,32545
16210,1683
16336,32545
16721,32545
16721,32545
16721,9531
1683,29617
1683,30555
1683,32545
1683,32545
1683,32545
1683,8055
17319,32545
17343,32545
19356,32545
19381,30167
19387,32545
19387,32851
19464,32545
19643,32545
20501,32545
2214,32545
2237,11844
23071,1683
2312,32545
2312,32545
23440,1057
23709,32545
24000,32545
2407,20622
24152,32545
24647,32290
25015,25543
25015,32290
25331,32545
25331,32545
25510,32545
25529,11844
25761,12118
25769,32545
25818,32545
25962,32545
25987,32545
26331,32545
26447,14532
26486,32545
26486,32545
26858,11844
27238,32545
27309,32545
27309,32545
27309,32545
27309,32545
27309,32545
27309,32545
27326,32545
28046,32545
28048,37299
28079,12118
28125,32545
28357,17319
28357,19723
28357,19731
28499,32545
28711,24566
28711,32545
28711,32545
28711,32545
28711,32545
28711,32851
28853,32545
29197,1683
29617,32545
29665,1683
29761,19739
29989,32545
30167,19381
30167,32545
30167,6813
30167,705
30530,32545
30539,32545
30578,32545
32233,9531
32281,32545
32290,32545
32539,12220
32539,14768
32539,22933
32539,23576
32539,24555
32539,24557
32539,24626
32539,32290
32539,34313
32539,6597
32539,8270
32541,32545
32545,11844
32545,11844
32545,14768
32545,32539
32545,34245
32560,28099
32570,32545
32997,11803
33129,32545
33288,697
33415,32545
33420,32545
33698,32545
33782,32545
34070,11844
34569,14532
34726,32545
34813,32545
34813,32545
34813,32545
34813,32545
34813,32545
34813,32545
34834,32545
34897,32545
35143,14532
35186,32545
35378,32545
35378,32545
35743,32545
35803,32545
35855,32545
35855,32545
35855,32545
35855,32545
35906,12118
36605,11844
37202,32545
37202,32545
37299,32545
37374,11844
3982,32545
4190,32545
4328,32545
4328,32545
4365,32545
4421,22538
4539,32545
5145,32545
5628,32545
5703,32545
572,12118
6491,11844
6907,1683
6907,32545
7287,32545
7578,32545
7626,32545
7975,27309
8234,14880
8236,32545
8262,32545
8281,9531
8322,12118
8326,36229
8525,32545
8827,13296
904,7226
9531,16700
9531,32233
9531,8281
9533,32545
9549,11844
30539,32545
33597,32545
8608,12113
11661,32545
15930,32336
25913,32545
32539,32545
32539,32545
32545,32539
15468,32336
11427,32545
15125,12118
15125,1683
25334,28353
29397,32545
32539,12220
32539,25987
25987,32539
33776,32545
15225,1683
16499,12113
20102,32545
20189,32545
28125,1683
28365,32545
32492,32604
32539,14342
33008,1683
34939,32604
11383,32545
37382,1683
11383,32851
16331,32545
23423,11844
29842,25788
8608,12113
24647,5072
28499,1683
36047,1683
4214,1683
34977,1683
16499,12113
16848,32545
27095,32545
10527,12118
25557,32545
26339,1683
29989,1683
33576,32545
36193,1683
15549,32545
32448,11844
32851,1057
33576,32545
14014,32545
14730,12118
14768,32545
14971,32545
25884,12118
37201,25710
8608,12113
14971,32545
25113,16955
28182,32545
29989,1683
33229,32545
8608,12113
14768,32545
16533,13205
30167,32545
11556,1683
11643,35855
19374,32545
8608,12113
22696,12118
8055,1683
1401,32545
16721,12113
2396,9194
2407,18382
2407,9194
32539,25137
3614,868
6907,32545
25913,32545
29158,32545
16842,32545
8608,12113
8608,23034
11677,12118
19643,1683
30555,1683
10936,29345
29810,32545
32539,24557
33210,32545
5145,11844
5348,12113
6819,12113
14437,1683
13296,16533
13296,9194
4364,11844
10296,1683
37202,1683
14971,32545
14971,32545
13296,9194
27553,32545
30566,32545
6907,12118
28184,32545
4939,11844
28661,32545
8608,12113
22931,1057
2407,18382
26572,32687
35838,32545
14528,3982
33958,32545
12113,15980
14971,32545
2396,9194
2407,9194
30555,1683
6819,12113
13296,15920
16272,1683
8608,12113
11844,15139
13296,11844
14768,11844
20416,1683
27095,12118
30511,32545
11844,15139
19444,3785
13296,3731
14437,1683
16328,32545
26575,32545
30992,12113
33576,32545
36229,8326
6819,12113
36138,12118
20091,1683
26687,32545
6819,12113
1683,11844
28079,12118
30167,11844
30167,11844
30167,32545
30167,32545
1683,32545
18382,1057
26486,32545
25029,32545
30992,12113
4132,32545
8608,12113
14260,32545
15740,1683
15754,8201
24128,13835
25794,32545
20395,35743
24150,1683
35134,12118
7467,1683
15740,1683
15740,5145
16499,12113
1683,32545
14139,12118
35846,32545
35902,32545
14971,32545
24128,9471
35134,12118
30032,32545
12113,37294
15306,32545
15740,1683
24128,13835
27013,32545
28207,32545
13296,16533
13296,3731
2396,9194
2407,9194
26532,15736
11427,32545
18382,9194
28125,1683
32539,1683
35838,32545
11844,180
8608,12113
12974,32545
13296,11844
23781,3784
11844,9229
1683,11844
32630,32545
14927,1683
16210,1683
12113,8608
13296,3731
13362,32545
1683,32545
30167,29132
32539,12455
2396,9194
2407,9194
29552,32545
16499,12113
2396,9194
2407,9194
30992,12113
30992,9365
6819,12113
6819,16721
33353,12118
8608,12113
11844,11427
15766,1683
32541,32545
5005,32545
14519,32545
14519,32851
4392,1683
8326,36229
13296,24431
14927,1683
29989,1683
32545,29402
37299,32545
17630,12113
30992,4670
8608,12113
14112,11844
14485,32545
14971,32545
22862,32545
15740,1683
35743,32545
9506,9194
15125,1683
16499,12113
11652,32545
29000,32545
6907,32545
12113,13296
15125,1683
32539,7950
8608,12113
14485,32545
15516,32545
16848,32545
15740,1683
11487,32545
28362,11844
28362,32851
36138,12118
36511,11844
36511,32851
8827,1421
11239,32545
14519,32545
15600,32545
3982,1683
5723,32545
13296,15920
13296,5711
15125,1683
16218,30555
36556,35107
11239,32545
15125,1683
35372,32545
8608,12113
23781,3784
25464,1683
28362,16533
28700,32545
13296,3731
16499,12113
16499,9365
23781,3784
29989,1683
33597,32545
8827,16533
14927,1683
15762,12118
24315,9326
8608,12113
11844,17848
15125,12118
15125,1683
16319,1683
30417,32545
32539,32545
37299,1683
4328,32545
9532,11844
9990,1683
15872,12118
25921,32545
29989,1683
30555,1683
33048,32545
34813,12118
36556,11844
25913,32545
11844,2293
15125,1683
16307,32545
164,11844
29197,32545
15306,32545
27095,32545
11537,32545
1683,25884
27162,32545
8608,12113
32545,30994
16307,32545
24150,1683
28362,11844
36511,11844
15125,12118
15306,32545
16499,12113
17470,1683
19624,4670
30994,32545
32539,32545
32722,7467
1006,32545
10304,12118
25574,32545
25574,32545
25888,32545
32301,32545
9175,12118
9175,1683
15130,32545
30567,1683
32539,32545
35636,32545
36054,32545
12113,34456
14247,12118
33597,32545
35468,32545
36556,32545
16307,32545
19381,30167
22784,1683
24530,32545
28853,1683
30167,19381
32545,24515
37202,32545
1240,32545
16289,32545
1786,32545
25016,32545
30063,32545
37374,32545
27095,32545
32228,32545
15762,12118
17470,12118
36054,32545
14070,12118
15125,1683
15236,12118
16008,5131
30994,32545
37299,1683
15125,1683
34245,32545
222,32539
27309,32545
32336,32545
11239,32545
15125,1683
15740,1683
34091,32545
36054,32545
26473,32545
28394,32545
16499,12113
16499,9365
29185,32545
32561,32545
34477,6113
1240,32545
15306,32545
28125,1683
28499,1683
28930,32545
32539,32545
33597,1683
10198,32545
14485,32545
26572,1683
28207,32545
35486,1683
37565,12118
17470,12118
30134,32545
30511,32545
32545,25987
35846,32545
8271,32545
24647,32545
28079,1683
28125,32387
8608,12113
14383,1683
15740,1683
32851,1683
29989,32545
25016,11844
25016,32545
26229,32252
28499,1683
37374,11844
37374,32545
11844,11556
15306,32545
25016,32545
32539,5006
11537,32545
8608,12113
24647,6604
29928,32545
14971,11844
2313,11844
29591,1683
7950,11844
28365,27309
28365,32336
36054,32545
3614,32545
32539,33450
32545,27704
32545,4994
33048,32545
37202,32545
37202,32545
274,32545
32539,14091
33048,32545
6907,32545
16373,32545
17470,1683
28125,32545
28125,32560
29617,1683
30530,32545
30555,1683
11448,32545
13949,32545
14730,12118
32301,32545
37445,32545
31025,32545
31025,32545
37242,32545
8608,12113
24339,12113
5607,12118
10002,32545
11577,32545
15185,1683
16033,32545
32290,1683
11556,32545
13296,24346
13296,3731
24128,9888
26503,32545
26503,32545
29665,1683
30417,32545
33776,32545
35672,32545
8647,12118
17470,1683
26284,12118
26334,32545
29280,32545
37314,32545
11844,11535
15740,1683
2312,32545
25188,32545
30530,32545
32539,32545
14214,32545
17470,12118
29151,32851
32545,11772
4328,32545
5627,15344
9990,1683
10198,32545
25188,32545
25484,3982
29345,1683
30555,1683
35738,32545
3982,1683
10198,32545
16499,12113
30190,32545
30530,32545
32539,32545
32707,32545
15185,32545
15638,32545
32539,32545
32539,32545
383,1683
8608,12113
14692,32545
16026,32545
29754,32545
30190,32545
10198,32545
29197,1683
30567,1683
32290,1683
25188,32545
37242,32545
37242,32545
37299,32545
11427,1683
11556,32545
28437,12118
28437,1683
14950,11844
14950,24566
15116,32545
26844,32545
28811,32545
30032,32545
30578,32545
11556,32545
168,32545
1683,27710
25303,4700
29905,32545
7968,32545
8647,12118
28661,32545
29989,12118
12535,12118
1268,32545
27309,32545
32336,32545
455,11844
10162,32545
10162,32545
16499,12113
32731,32545
33611,32545
